filename,Condition,headYaw,headPitch,gazeYaw,gazePitch,confidence,emotion_index,gaze_yaw,gaze_pitch,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AUTHOR,BORN.DIED,TITLE,DATE,TECHNIQUE,LOCATION,URL,FORM,TYPE,SCHOOL,TIMEFRAME,date,candidate_name,direct_langs_found_count,direct_langs_found,all_wiki_langs_count,all_wiki_langs,timestamp_utc,exists_en,title_en,exists_it,title_it,exists_de,title_de,exists_fr,title_fr,exists_nl,title_nl,exists_es,title_es,Search,Hits,Success,ERROR,Date
4-401goya,Post_Renaissance,16.9022549563593,42.1696937216286,-12.6623672723912,38.9038342893829,0.925,7,-0.275966286659241,0.120799027383327,0.0379252955317497,0.0191371589899063,3.64992301911116e-4,0,0,0.033770065754652,0.889320969581604,0,"GOYA Y LUCIENTES, Francisco de","(b. 1746, Fuendetodos, d. 1828, Bordeaux)",Portrait of the Countess of Chinchón,1797-1800,"Oil on canvas, 220 x 140 cm","Galleria degli Uffizi, Florence",https://www.wga.hu/html/g/goya/4/401goya.html,painting,portrait,Spanish,1801-1850,1797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of the Countess of Chinchón"" GOYA Y LUCIENTES, Francisco de Galleria degli Uffizi, Florence",11,ok,NA,2025-08-28T08:57:48Z
4-402goya,Post_Renaissance,0.229183118052329,24.6371851906254,1.31780292880089,24.7517767496516,0.975,0,-0.157792001962662,0.0919544473290443,0.717475771903992,0.806995034217834,0,0,0,0,0.00999572593718767,0.00324796931818128,"GOYA Y LUCIENTES, Francisco de","(b. 1746, Fuendetodos, d. 1828, Bordeaux)",Portrait of the Duchess of Alba,1797,"Oil on canvas, 210 x 149 cm","Hispanic Society of America, New York",https://www.wga.hu/html/g/goya/4/402goya.html,painting,portrait,Spanish,1801-1850,1797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of the Duchess of Alba"" GOYA Y LUCIENTES, Francisco de Hispanic Society of America, New York",380,ok,NA,2025-08-28T08:57:49Z
4-404david,Post_Renaissance,-16.9595507358724,19.1940861368826,13.0634377289828,23.8923400569553,0.975,6,-0.165462970733643,-0.0802687257528305,0.00131104444153607,0,0,0,0,0,0.00153380248229951,0,"DAVID, Jacques-Louis","(b. 1748, Paris, d. 1825, Bruxelles)",Portrait of Ingres,1800s,"Oil on canvas, 54 x 47 cm","Pushkin Museum, Moscow",https://www.wga.hu/html/d/david_j/4/404david.html,painting,portrait,French,1801-1850,1800,Ingres,6,"en,it,de,fr,nl,es",121,"af,am,an,ar,arz,ast,avk,ay,az,azb,ba,be,be-tarask,bg,bn,bo,bpy,br,bs,ca,ceb,co,cs,cv,cy,da,de,diq,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gl,gsw,gv,haw,he,hi,hr,hu,hy,ia,id,ilo,io,is,it,ja,jv,ka,kk,kn,ko,ku,la,lb,li,lt,lv,mg,mi,mk,ml,mr,ms,my,nan,nap,nb,nds,new,nl,nn,oc,os,pag,pam,pl,pms,pt,qu,ro,ru,sc,scn,se,sgs,sh,si,simple,sk,sl,sq,sr,sv,sw,szl,ta,tg,th,tl,tr,uk,ur,uz,vep,vi,vo,vro,war,wuu,yi,yue,zh",2025-08-28T16:45:46Z,TRUE,Jean-Auguste-Dominique Ingres,TRUE,Jean-Auguste-Dominique Ingres,TRUE,Ingres,TRUE,Jean-Auguste-Dominique Ingres,TRUE,Ingres,TRUE,Jean-Auguste-Dominique Ingres,"""Portrait of Ingres"" DAVID, Jacques-Louis Pushkin Museum, Moscow",366,ok,NA,2025-08-28T08:57:50Z
4-405goya,Post_Renaissance,-16.0428182636631,27.9603404023842,11.7456348001819,25.038255647217,0.975,7,-0.155296385288239,0.0567942783236504,0.317070543766022,0.257721155881882,0.0309985913336277,0.0315337926149368,0,0.0563127472996712,0.0915177017450333,0.033725693821907,"GOYA Y LUCIENTES, Francisco de","(b. 1746, Fuendetodos, d. 1828, Bordeaux)",Gaspar Melchor de Jovellanos,1798,"Oil on canvas, 205 x 133 cm","Museo del Prado, Madrid",https://www.wga.hu/html/g/goya/4/405goya.html,painting,portrait,Spanish,1801-1850,1798,Gaspar Melchor de Jovellanos,5,"en,it,de,fr,es",25,"arz,ast,br,ca,cs,de,en,eo,es,eu,fr,gl,io,it,la,pl,pt,ro,ru,simple,sl,sr,sv,tr,uk",2025-08-28T16:45:56Z,TRUE,Gaspar Melchor de Jovellanos,TRUE,Gaspar Melchor de Jovellanos,TRUE,Gaspar Melchor de Jovellanos,TRUE,Gaspar Melchor de Jovellanos,FALSE,,TRUE,Gaspar Melchor de Jovellanos,"""Gaspar Melchor de Jovellanos"" GOYA Y LUCIENTES, Francisco de Museo del Prado, Madrid",1190,ok,NA,2025-08-28T08:57:51Z
4-406goya,Post_Renaissance,29.1062559926458,28.4760024180019,-23.6058611593899,28.8770728745935,0.975,7,-0.13323737680912,-0.062628872692585,0.0345484130084515,0.0751591250300407,0,0.0122788920998573,0,0.018073970451951,0.0495936349034309,0.00847681891173124,"GOYA Y LUCIENTES, Francisco de","(b. 1746, Fuendetodos, d. 1828, Bordeaux)",Ferdinand Guillemardet,1798,"Oil on canvas, 185 x 125 cm","Musée du Louvre, Paris",https://www.wga.hu/html/g/goya/4/406goya.html,painting,portrait,Spanish,1801-1850,1798,Ferdinand Guillemardet,2,"fr,es",3,"cs,fr,pl",2025-08-28T16:46:03Z,FALSE,,FALSE,,FALSE,,TRUE,Ferdinand Guillemardet,FALSE,,TRUE,Retrato de Ferdinand Guillemardet,"""Ferdinand Guillemardet"" GOYA Y LUCIENTES, Francisco de Musée du Louvre, Paris",55,ok,NA,2025-08-28T08:57:52Z
4-407goya,Post_Renaissance,-19.3659734754218,15.4698604685322,8.82355004501468,20.2827059476311,0.975,0,-0.0572483390569687,-0.129272922873497,0.00699872896075249,0.0113064413890243,0.00806745700538158,0.00112857250496745,0,0.00484405783936381,0.0101902550086379,0.0357066690921783,"GOYA Y LUCIENTES, Francisco de","(b. 1746, Fuendetodos, d. 1828, Bordeaux)",Portrait of Andrés del Peral,1798,"Oil on panel, 95 x 65,7 cm","National Gallery, London",https://www.wga.hu/html/g/goya/4/407goya.html,painting,portrait,Spanish,1801-1850,1798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Portrait of Andrés del Peral"" GOYA Y LUCIENTES, Francisco de National Gallery, London",10,ok,NA,2025-08-28T08:57:52Z
4-407goya1,Post_Renaissance,-27.158199489201,17.9335789875948,20.3400017271442,20.1108186090919,0.875,3,-0.109384834766388,-0.239890083670616,0.0833193957805634,0.0735375210642815,0,0.0117654493078589,0,0.00292149907909334,0.0821551457047462,0.105652585625648,"GOYA Y LUCIENTES, Francisco de","(b. 1746, Fuendetodos, d. 1828, Bordeaux)",Portrait of Asensio Juliá,c. 1798,"Oil on canvas, 55 x 41 cm","Museo Thyssen-Bornemisza, Madrid",https://www.wga.hu/html/g/goya/4/407goya1.html,painting,portrait,Spanish,1801-1850,1798,Asensio Juliá,4,"en,it,fr,es",8,"ca,en,es,fr,it,ja,pl,ro",2025-08-28T16:46:23Z,TRUE,Asensio Julià,TRUE,Asensio Julià,FALSE,,TRUE,Asensio Julià,FALSE,,TRUE,Asensio Julià,"""Portrait of Asensio Juliá"" GOYA Y LUCIENTES, Francisco de Museo Thyssen-Bornemisza, Madrid",1,ok,NA,2025-08-28T08:57:53Z
4-410david,Post_Renaissance,17.1887338539247,17.0168465153854,-4.12529612494193,22.3453540101021,0.975,0,-0.100990429520607,-0.0514890216290951,0.18089359998703,0.0715771690011024,0.00256890337914228,0.00182212959043682,0,0.0104997362941504,0.014689601957798,0.034186165779829,"DAVID, Jacques-Louis","(b. 1748, Paris, d. 1825, Bruxelles)",Portrait of Pope Pius VII,1805,"Oil on canvas, 86 x 71 cm","Musée du Louvre, Paris",https://www.wga.hu/html/d/david_j/4/410david.html,painting,portrait,French,1801-1850,1805,Pius VII,2,"en,nl",85,"af,ar,arz,az,bcl,be,be-tarask,bg,br,ca,cdo,cs,cy,da,de,diq,el,en,eo,es,et,eu,fa,fi,fr,fur,fy,ga,gd,gl,gsw,hak,he,hr,hsb,hu,id,ilo,io,it,ja,jv,ka,ko,la,lt,lv,mg,mk,mr,ms,nan,nb,nds,nl,nn,oc,pam,pl,pt,qu,ro,ru,scn,sco,sh,simple,sk,sl,sq,sr,sv,sw,th,tl,tr,uk,ur,vec,vi,war,wuu,yo,yue,zh",2025-08-28T16:46:42Z,TRUE,Pope Pius VII,FALSE,,FALSE,,FALSE,,TRUE,Paus Pius VII,FALSE,,"""Portrait of Pope Pius VII"" DAVID, Jacques-Louis Musée du Louvre, Paris",1920,ok,NA,2025-08-28T08:57:54Z
4-412david,Post_Renaissance,15.7563393660976,33.4607352356401,-11.802930579695,33.6326225741793,0.925,0,-0.196093380451202,-0.00228873919695616,0.0132403150200844,0.0185344833880663,0.0043312655761838,0,0,1.8569128587842e-4,0.0113930813968182,0.00292582344263792,"DAVID, Jacques-Louis","(b. 1748, Paris, d. 1825, Bruxelles)",Napoleon in his Study,1812,"Oil on canvas, 204 x 125 cm","National Gallery of Art, Washington",https://www.wga.hu/html/d/david_j/4/412david.html,painting,portrait,French,1801-1850,1812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Napoleon in his Study"" DAVID, Jacques-Louis National Gallery of Art, Washington",8540,ok,NA,2025-08-28T08:57:56Z
4-413david,Post_Renaissance,9.51109939917167,19.9962270500657,-2.40642273954946,23.2047907027983,0.975,7,-0.152343213558197,0.0873372703790665,0.00450691487640142,0.00524738803505898,0,0,0,0.00155437795910984,0.00729295751079917,0,"DAVID, Jacques-Louis","(b. 1748, Paris, d. 1825, Bruxelles)",Portrait of Marguerite-Charlotte David,1813,"Oil on canvas, 72 x 63 cm","National Gallery of Art, Washington",https://www.wga.hu/html/d/david_j/4/413david.html,painting,portrait,French,1801-1850,1813,Marguerite,6,"en,it,de,fr,nl,es",9,"cs,de,en,es,fr,he,it,ja,ko",2025-08-28T16:46:52Z,TRUE,Marguerite,TRUE,Marguerite,TRUE,Marguerite,TRUE,Marguerite,TRUE,Marguerite,TRUE,Marguerite,"""Portrait of Marguerite-Charlotte David"" DAVID, Jacques-Louis National Gallery of Art, Washington",13,ok,NA,2025-08-28T08:57:57Z
4-413goya,Post_Renaissance,-14.0374659807052,21.8869877739975,7.56304289572687,19.5951565934742,0.975,7,-0.0769581198692322,0.0232859626412392,4.38262766692787e-4,0.00101465394254774,0,0,0,0,0.00232415110804141,0,"GOYA Y LUCIENTES, Francisco de","(b. 1746, Fuendetodos, d. 1828, Bordeaux)",Josefa Bayeu (or Leocadia Weiss),c. 1798 or 1814,"Oil on canvas, 81 x 56 cm","Museo del Prado, Madrid",https://www.wga.hu/html/g/goya/4/413goya.html,painting,portrait,Spanish,1801-1850,1798,Josefa Bayeu,2,"en,es",159,"af,alt,am,an,ar,arc,ary,arz,as,ast,av,ay,az,azb,ba,bar,be,be-tarask,bg,bi,bn,bo,bpy,br,bs,btm,bxr,ca,ce,ckb,crh,cs,cv,cy,da,de,diq,el,en,eo,es,et,eu,ext,fa,fi,fo,fr,frp,frr,fy,ga,gd,gl,gn,gsw,gv,ha,he,hi,hif,hr,hu,hy,ia,id,ie,ilo,io,is,it,ja,ka,kaa,kbd,kbp,kcg,kk,kn,knc,ko,ksh,kw,ky,la,lb,lez,li,lld,lmo,ln,lt,lv,mg,mhr,mk,ml,mn,mni,mr,ms,mt,mwl,my,mzn,nan,nb,nds,new,nl,nn,oc,pa,pag,pam,pcd,pl,pms,pnb,pt,qu,ro,ru,rue,sah,sat,sc,se,sgs,sh,si,simple,sk,sl,sq,sr,stq,sv,sw,ta,tg,th,tl,tr,tt,tyv,uk,ur,uz,vec,vep,vi,vo,war,wuu,xmf,yi,yue,zh",2025-08-28T16:47:04Z,TRUE,Francisco Goya,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,Josefa Bayeu,"""Josefa Bayeu (or Leocadia Weiss)"" GOYA Y LUCIENTES, Francisco de Museo del Prado, Madrid",33,ok,NA,2025-08-28T08:57:58Z
4-415goya,Post_Renaissance,19.7670439320134,25.9549881194263,-14.3812406577837,28.2468192999496,0.975,7,-0.114783808588982,0.0540518090128899,0.026342261582613,0.384752750396729,0,0,0,0,0.0100755523890257,2.45443428866565e-4,"GOYA Y LUCIENTES, Francisco de","(b. 1746, Fuendetodos, d. 1828, Bordeaux)",La Tirana,1799,"Oil on canvas, 206 x 130 cm","Museo de la Real Academia de San Fernando, Madrid",https://www.wga.hu/html/g/goya/4/415goya.html,painting,portrait,Spanish,1801-1850,1799,La Tirana,3,"en,de,es",4,"en,es,he,qu",2025-08-28T16:47:09Z,TRUE,La Tirana,FALSE,,TRUE,La Tirana,FALSE,,FALSE,,TRUE,La Tirana,"""La Tirana"" GOYA Y LUCIENTES, Francisco de Museo de la Real Academia de San Fernando, Madrid",28,ok,NA,2025-08-28T08:57:59Z
4-416goya,Post_Renaissance,-14.8396068938883,33.6326225741793,14.0374659807052,33.8045099127186,0.975,0,-0.177237629890442,0.170380190014839,0,0,0,0,0,0,0,0,"GOYA Y LUCIENTES, Francisco de","(b. 1746, Fuendetodos, d. 1828, Bordeaux)",Cardinal Luís María de Borbón y Vallabriga,1798-1800,"Oil on canvas, 200 x 106 cm","Museu de Arte, São Paulo",https://www.wga.hu/html/g/goya/4/416goya.html,painting,portrait,Spanish,1801-1850,1798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Cardinal Luís María de Borbón y Vallabriga"" GOYA Y LUCIENTES, Francisco de Museu de Arte, São Paulo",13,ok,NA,2025-08-28T08:58:00Z
4-417goya,Post_Renaissance,-11.9748179182342,29.5073264492374,9.56839517868475,26.2987627965048,0.975,3,-0.154713943600655,-0.243860989809036,0.188442170619965,0.102314293384552,0,0,0,0,0.00928213074803352,0.00233602430671453,"GOYA Y LUCIENTES, Francisco de","(b. 1746, Fuendetodos, d. 1828, Bordeaux)",The Countess of Chinchón,1800,"Oil on canvas, 216 x 144 cm","Museo del Prado, Madrid",https://www.wga.hu/html/g/goya/4/417goya.html,painting,portrait,Spanish,1801-1850,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""The Countess of Chinchón"" GOYA Y LUCIENTES, Francisco de Museo del Prado, Madrid",907,ok,NA,2025-08-28T08:58:01Z
4-4manet01,Post_Renaissance,13.922874421679,34.778538164441,-11.0007896665118,33.8045099127186,0.025,3,-0.168150871992111,0.189958184957504,0.149207189679146,0.387138605117798,0,0.0303063504397869,0,0.00296352873556316,0.209751218557358,0.0192259587347507,"MANET, Edouard","(b. 1832, Paris, d. 1883, Paris)",Portrait of Stéphane Mallarmé,1876,"Oil on canvas, 28 x 36 cm","Musée d'Orsay, Paris",https://www.wga.hu/html/m/manet/4/4manet01.html,painting,portrait,French,1851-1900,1876,Stéphane Mallarmé,6,"en,it,de,fr,nl,es",64,"an,ar,arz,ast,avk,az,azb,be,be-tarask,bg,bpy,ca,cs,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gl,he,hr,ht,hu,hy,id,io,it,ja,ka,kk,ko,la,lb,lt,lv,mk,mrj,nb,nl,nn,oc,pl,pt,ro,ru,sh,sk,sl,sr,sv,tr,uk,ur,wuu,zh",2025-08-28T16:47:27Z,TRUE,Stéphane Mallarmé,TRUE,Stéphane Mallarmé,TRUE,Stéphane Mallarmé,TRUE,Stéphane Mallarmé,TRUE,Stéphane Mallarmé,TRUE,Stéphane Mallarmé,"""Portrait of Stéphane Mallarmé"" MANET, Edouard Musée d'Orsay, Paris",239,ok,NA,2025-08-28T08:58:02Z
4-4manet02,Post_Renaissance,13.3499166265482,31.6272702912214,-8.53707114744927,32.4294112044046,0.925,3,-0.260648459196091,0.143006756901741,0.0340597592294216,0.0655568689107895,5.23949624039233e-4,0,3.44610161846504e-4,0.00383278005756438,0.400476634502411,0.0223845392465591,"MANET, Edouard","(b. 1832, Paris, d. 1883, Paris)",The Singer Faure as Hamlet,1877,"Oil on canvas, 194 x 131 cm","Museum Folkwang, Essen",https://www.wga.hu/html/m/manet/4/4manet02.html,painting,portrait,French,1851-1900,1877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""The Singer Faure as Hamlet"" MANET, Edouard Museum Folkwang, Essen",1,ok,NA,2025-08-28T08:58:03Z
4-4manet12,Post_Renaissance,-43.143721973351,21.0848468608143,37.3568482425297,28.5905939770281,0.975,3,-0.247818261384964,0.055391576141119,0.0150127271190286,0.461044728755951,0,0.00308742490597069,0,0.00655531184747815,0.603638648986816,0.0300514400005341,"MANET, Edouard","(b. 1832, Paris, d. 1883, Paris)",Man in a Round Hat (Alphonse Maureau),1878,"Pastel on paper, 55 x 45 cm","Art Institute, Chicago",https://www.wga.hu/html/m/manet/4/4manet12.html,painting,portrait,French,1851-1900,1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Man in a Round Hat (Alphonse Maureau)"" MANET, Edouard Art Institute, Chicago",7,ok,NA,2025-08-28T08:58:04Z
4-4manet13,Post_Renaissance,32.9450732200223,22.3453540101021,-21.1421426403274,27.3873826072533,0.975,7,-0.183071583509445,0.13387268781662,0.301297903060913,0.513554573059082,0.0177554748952389,0.00922820344567299,0.0529569238424301,0.135880380868912,0.334872782230377,0.128263711929321,"MANET, Edouard","(b. 1832, Paris, d. 1883, Paris)",Blonde with Bare Breasts,c. 1878,"Oil on canvas, 63 x 52 cm","Musée d'Orsay, Paris",https://www.wga.hu/html/m/manet/4/4manet13.html,painting,portrait,French,1851-1900,1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Blonde with Bare Breasts"" MANET, Edouard Musée d'Orsay, Paris",47,ok,NA,2025-08-28T08:58:05Z
4-4manet18,Post_Renaissance,-24.0069316159815,8.93814160404084,11.0580854460249,7.96411335231844,0.625,0,-0.286925464868546,0.0578704662621021,0.00189759756904095,1.26039420138113e-4,0.0085095223039388709,0,0,0.00323056150227785,0.392417371273041,0.254292577505112,"MANET, Edouard","(b. 1832, Paris, d. 1883, Paris)",Self-Portrait with a Palette,1879,"Oil on canvas, 61 x 50 cm",Private collection,https://www.wga.hu/html/m/manet/4/4manet18.html,painting,portrait,French,1851-1900,1879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Self-Portrait with a Palette"" MANET, Edouard Private collection",1350,ok,NA,2025-08-28T08:58:06Z
4-4renoi05,Post_Renaissance,-69.9581467854735,46.5814687441359,44.0604544455603,25.1528472062431,0.025,3,-0.197998315095901,0.0802032127976418,0.00267941202037036,0.0252889804542065,0.0460878014564514,0.00741744181141257,0.0364805422723293,0.305261313915253,0.693411290645599,0.00359096867032349,"RENOIR, Pierre-Auguste","(b, 1841, Limoges, d. 1919, Cagnes-sur-Mer)",Girl with the Hat,c. 1895,"Pastel, 61 x 47 cm","National Museum, Belgrade",https://www.wga.hu/html/r/renoir/4/4renoi05.html,painting,portrait,French,1851-1900,1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Girl with the Hat"" RENOIR, Pierre-Auguste National Museum, Belgrade",165,ok,NA,2025-08-28T08:58:07Z
4-4renoi06,Post_Renaissance,43.7739755479949,12.6623672723912,-32.6012985429438,17.7616916490555,0.875,0,-0.187889099121094,-0.045880064368248,0,0,0,0,0,0,0.759435534477234,1.83901080163196e-4,"RENOIR, Pierre-Auguste","(b, 1841, Limoges, d. 1919, Cagnes-sur-Mer)",Guitar Player,1896,"Oil on canvas, 55 x 46 cm","National Gallery of Victoria, Melbourne",https://www.wga.hu/html/r/renoir/4/4renoi06.html,painting,portrait,French,1851-1900,1896,Guitar Player,4,"en,it,de,es",9,"da,de,en,es,hu,it,ja,tr,yi",2025-08-28T16:47:57Z,TRUE,Guitar Player,TRUE,Guitar Player,TRUE,Guitar Player,FALSE,,FALSE,,TRUE,Guitar Player,"""Guitar Player"" RENOIR, Pierre-Auguste National Gallery of Victoria, Melbourne",309,ok,NA,2025-08-28T08:58:08Z
4-4renoi12,Post_Renaissance,-12.4904799338519,30.8251293780383,12.0321136977473,32.4867069839177,0.975,7,-0.284685969352722,-0.0563231334090233,0.492415070533752,0.256882399320602,0.0499760992825031,0,1.79527905856958e-5,0.00745197338983417,0.0150942876935005,0.0032298038713634,"RENOIR, Pierre-Auguste","(b, 1841, Limoges, d. 1919, Cagnes-sur-Mer)",The Clown,1909,"Oil on canvas, 120 x 70 cm","Musée de l'Orangerie, Paris",https://www.wga.hu/html/r/renoir/4/4renoi12.html,painting,portrait,French,1851-1900,1909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""The Clown"" RENOIR, Pierre-Auguste Musée de l'Orangerie, Paris",94,ok,NA,2025-08-28T08:58:09Z
4-4renoi15,Post_Renaissance,-4.18259190445501,22.975607584746,2.46371851906254,30.8824251575514,0.975,7,-0.134980618953705,0.0722031965851784,0.0383623950183392,0.436020016670227,0.00167405337560922,0,0,0,0.0105031514540315,0,"RENOIR, Pierre-Auguste","(b, 1841, Limoges, d. 1919, Cagnes-sur-Mer)",Madame Renoir with Bob,c. 1910,"Oil on canvas, 81 x 65 cm","Wadsworth Atheneum, Hartford",https://www.wga.hu/html/r/renoir/4/4renoi15.html,painting,portrait,French,1851-1900,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Madame Renoir with Bob"" RENOIR, Pierre-Auguste Wadsworth Atheneum, Hartford",1,ok,NA,2025-08-28T08:58:10Z
4-4renoi16,Post_Renaissance,-22.3453540101021,35.8671579751895,16.3292971612285,40.7945950133146,0.975,1,-0.290950030088425,0.00984122604131699,0,0,0,5.8092555264011e-4,0,0.0918009281158447,0.0588489770889282,0,"RENOIR, Pierre-Auguste","(b, 1841, Limoges, d. 1919, Cagnes-sur-Mer)",Gabrielle with Jewellery,1910,"Oil on canvas, 82 x 66 cm",Private collection,https://www.wga.hu/html/r/renoir/4/4renoi16.html,painting,portrait,French,1851-1900,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Gabrielle with Jewellery"" RENOIR, Pierre-Auguste Private collection",25,ok,NA,2025-08-28T08:58:11Z
4-4renoi17,Post_Renaissance,29.6792137877766,12.1467052567735,-25.4393261038086,24.6371851906254,0.875,5,-0.242411106824875,0.0995287969708443,0.00621307455003262,0,0.0872900858521461,0.00995815731585026,0.0361554883420467,0.352197200059891,0.0764253735542297,0.018348628655076,"RENOIR, Pierre-Auguste","(b, 1841, Limoges, d. 1919, Cagnes-sur-Mer)",Gabrielle with a Rose,1911,"Oil on canvas, 56 x 47 cm","Musée d'Orsay, Paris",https://www.wga.hu/html/r/renoir/4/4renoi17.html,painting,portrait,French,1851-1900,1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Gabrielle with a Rose"" RENOIR, Pierre-Auguste Musée d'Orsay, Paris",87,ok,NA,2025-08-28T08:58:12Z
4-4renoi18,Post_Renaissance,-14.6677195553491,19.3086776959087,12.547775713365,27.7884530638449,0.975,7,-0.195592671632767,0.055537436157465,0.0359884649515152,0.0125016467645764,0.00737802172079682,0,0,0.00150079850573093,0.00693050539121032,0.0145898032933474,"RENOIR, Pierre-Auguste","(b, 1841, Limoges, d. 1919, Cagnes-sur-Mer)",Seated Bather,1914,"Oil on canvas, 81 x 67 cm","Art Institute, Chicago",https://www.wga.hu/html/r/renoir/4/4renoi18.html,painting,portrait,French,1851-1900,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Seated Bather"" RENOIR, Pierre-Auguste Art Institute, Chicago",566,ok,NA,2025-08-28T08:58:13Z
4-4renoi81,Post_Renaissance,-15.5844520275584,34.8931297234671,13.235325067522,31.4553829526822,0.975,0,-0.0439801998436451,0.0804575979709625,0.121761724352837,0.213026463985443,0,0,0,0.00533949630334973,0.0149547681212425,0.0128265917301178,"RENOIR, Pierre-Auguste","(b, 1841, Limoges, d. 1919, Cagnes-sur-Mer)",Self-Portrait,1899,"Oil on canvas, 41 x 34 cm","The Clark Art Institute, Williamstown",https://www.wga.hu/html/r/renoir/4/4renoi81.html,painting,portrait,French,1851-1900,1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4-brothe09,Post_Renaissance,29.5073264492374,49.388961940277,-29.1062559926458,43.0291304143248,0.875,3,-0.293817162513733,-0.0190830044448376,0,0.0411286167800426,0,0.0365303941071033,3.98641510400921e-4,0.0490549094974995,0.858767151832581,0,"TOULOUSE-LAUTREC, Henri de","(b. 1864, Albi, d. 1901, Château Malromé, Langon)",The Tattooed Woman or The Toilet,1894,"Oil on cardboard, 63 x 48 cm",Private collection,https://www.wga.hu/html/t/toulouse/4/brothe09.html,painting,portrait,French,1851-1900,1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""The Tattooed Woman or The Toilet"" TOULOUSE-LAUTREC, Henri de Private collection",7,ok,NA,2025-08-28T08:58:14Z
4drawing-louis14,Post_Renaissance,-16.9595507358724,9.68298673771091,17.3033254129509,18.105466326134,0.975,7,-0.0389323383569717,-0.244989052414894,0,0.0040155746974051,0,0,0,0,0,0,"LE BRUN, Charles","(b. 1619, Paris, d. 1690, Paris)",Louis XIV,-,"Pastel on grey paper, 52 x 40 cm","Musée du Louvre, Paris",https://www.wga.hu/html/l/le_brun/4drawing/louis14.html,painting,portrait,French,1651-1700,NA,Louis XIV,6,"en,it,de,fr,nl,es",143,"af,am,an,ang,ann,ar,ary,arz,as,ast,avk,az,azb,ba,bar,be,be-tarask,bg,bn,br,bs,btm,bxr,ca,ce,ckb,co,cs,cv,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,frp,frr,fy,ga,gl,gn,gsw,he,hi,hif,hr,ht,hu,hy,ia,id,ilo,io,is,it,ja,jv,ka,kbp,kk,km,knc,ko,ku,kw,la,lb,lfn,li,lij,lmo,lt,lv,lzh,mad,mg,mk,ml,mn,mr,ms,mt,my,nan,nap,nb,nds,nl,nn,nrm,oc,pa,pcd,pl,pms,pnb,ps,pt,qu,ro,ru,rue,scn,sco,sgs,sh,simple,sk,skr,sl,sm,so,sq,sr,sv,sw,ta,th,tl,tr,tt,uk,ur,uz,vi,vls,vo,vro,wa,war,wo,wuu,xmf,yi,yo,yue,zh",2025-08-28T18:46:40Z,TRUE,Louis XIV,TRUE,Luigi XIV di Francia,TRUE,Louis XIV,TRUE,Louis XIV,TRUE,Lodewijk XIV van Frankrijk,TRUE,Louis XIV,"""Louis XIV"" LE BRUN, Charles Musée du Louvre, Paris",22400,ok,NA,2025-08-28T08:58:15Z
